¹Û²âÄê·Ý,±ê×¼ÖÜ,º¦ÇéÊýÖµ,×î¸ßÎÂ¶È(¡ãC),×îµÍÎÂ¶È(¡ãC),×î¸ßÊª¶È(%),×îµÍÊª¶È(%),½µÓêÁ¿(mm),·çËÙ(km/h),ÈÕÕÕÊ±Êý(hrs),Õô·¢Á¿(mm),º¦ÇéÀàÐÍ
2000,15,42,38.7,23.9,59.9,16.1,0,3.5,10.3,6.7,Èý»¯Ãø
2000,16,54,40,23.2,48,15,0,5.4,10.9,7.2,Èý»¯Ãø
2000,17,40,40.4,23.7,43.9,14.3,0,4.6,11.2,7,Èý»¯Ãø
2000,18,5,37.5,24,59.1,17.7,13.8,5.6,9.2,6.9,Èý»¯Ãø
2000,19,9,31.1,22.9,78.9,29,62.2,11,4.4,5.6,Èý»¯Ãø
2000,20,19,34.4,24,71.1,20.4,0,8.9,8.6,6.1,Èý»¯Ãø
2000,21,0,35.2,24.2,67.6,18.1,4.4,9.2,8.1,5.7,Èý»¯Ãø
2000,22,0,33.6,23.5,69.4,21.9,1.4,12.5,9.4,6.1,Èý»¯Ãø
2000,23,0,31.4,23,85.9,48,30.7,9.9,3.2,4.6,Èý»¯Ãø
2000,24,0,30,22.3,82.4,42.4,61.6,12.3,3.8,5.3,Èý»¯Ãø
2000,25,0,30.3,22.8,82.1,40.7,48.4,16.8,3.6,5.3,Èý»¯Ãø
2000,26,1,31.8,23,80.6,36.3,6,15.4,8.2,6.1,Èý»¯Ãø
2000,27,3,31.1,23.1,82.4,40.7,7.2,13.3,5.1,5.5,Èý»¯Ãø
2000,28,1,30.5,22.2,84.7,42.9,43.8,16.2,5.1,5,Èý»¯Ãø
2000,29,0,29.1,21.9,87.9,47.7,38.1,14.4,1.9,4.4,Èý»¯Ãø
2000,30,1,29.9,21.8,82.1,37.1,27.2,15.4,7.5,5,Èý»¯Ãø
2000,31,0,31.9,23,76.7,29.1,1.8,9.9,8.6,6.6,Èý»¯Ãø
2000,32,35,31.2,22.7,86.6,35.7,50.8,6.7,7.1,5,Èý»¯Ãø
2000,33,85,26.4,21.6,90.4,53.1,128.2,17.5,1.7,4.6,Èý»¯Ãø
2000,34,67,28,21.7,86.3,41.4,18.4,17.2,4.7,4.1,Èý»¯Ãø
2000,35,69,28.6,22,85,60.9,18.3,12.1,4.8,3.7,Èý»¯Ãø
2000,36,194,29.7,22.5,82.7,40.1,15.2,10.7,4,3.7,Èý»¯Ãø
2000,37,59,30.6,22.5,80.4,34.1,12.4,4.9,7.2,4.1,Èý»¯Ãø
2000,38,695,31.5,22.5,76.7,32.6,9,4,8.3,3.8,Èý»¯Ãø
2000,39,25,30.7,22.2,78.1,31.6,29.9,4.9,6.5,4.3,Èý»¯Ãø
2000,40,275,28.5,21,82.6,39.1,62.6,7.3,4.6,4,Èý»¯Ãø
2000,41,4,29.9,21.9,84.3,35.1,58.4,2.9,5.7,4.7,Èý»¯Ãø
2000,42,76,30.1,16.2,69.3,26.7,0,3,10.2,5.4,Èý»¯Ãø
2000,43,70,28.4,20.3,82.4,38.7,23.6,4,5.7,3.4,Èý»¯Ãø
2000,44,151,29.6,19.6,58.1,27,0,3.8,10,3.7,Èý»¯Ãø
2000,45,79,30,17.7,74.3,30.1,17,2.3,8.8,4,Èý»¯Ãø
2000,46,58,29,18.4,82.3,28,4.4,3.7,7.7,3.6,Èý»¯Ãø
2000,47,10,27.9,19.2,88.9,49.4,15.2,2.8,5.1,3.2,Èý»¯Ãø
2000,48,6,29.9,17.4,80.1,30.4,0,3.1,8.8,3.4,Èý»¯Ãø
2000,49,0,29,13.2,74,29.3,2.9,4.3,9.3,52.1,Èý»¯Ãø
2000,50,0,28.5,13,69.3,25.1,5.2,4.5,9.2,52.8,Èý»¯Ãø
2000,51,0,27.8,12.3,66.4,26.4,4.1,4.7,9.1,54.3,Èý»¯Ãø
2000,52,0,27.6,12.6,66.9,25.3,9,4.9,9.4,55.9,Èý»¯Ãø
2001,1,3,26.7,13.2,71.7,24.9,12.2,3,7.7,3.2,Èý»¯Ãø
2001,2,8,29.4,16.4,73.3,28,0,2.8,7.8,3.4,Èý»¯Ãø
2001,3,18,29.2,16.7,68.7,26.7,0,3.6,9.2,3.3,Èý»¯Ãø
2001,4,10,30.3,14.9,69.6,22.1,0,2.3,10.1,3.1,Èý»¯Ãø
2001,5,16,30.7,11.4,66.6,20.6,0,2.5,10.9,3.3,Èý»¯Ãø
2001,6,55,31.6,16.1,62.7,18.4,0,3.3,10.6,3.2,Èý»¯Ãø
2001,7,77,34.5,17.5,52.3,12.7,0,3.1,11,3.6,Èý»¯Ãø
2001,8,80,33.2,15.7,56.4,12.9,0,4.1,11.1,3.6,Èý»¯Ãø
2001,9,80,34,18.6,60.7,17,0,4.3,10.7,3.8,Èý»¯Ãø
2001,10,76,35.2,21.1,63.6,19.7,0,3.3,10.7,4.3,Èý»¯Ãø
2001,11,129,37.1,19.8,56.6,16.1,0,3.8,11,5.2,Èý»¯Ãø
2001,12,179,37.9,21.2,54.3,16.3,0,3.1,10.2,4.4,Èý»¯Ãø
2001,13,112,37.8,21.1,56.1,16.7,0,3.8,10.7,6.1,Èý»¯Ãø
2001,14,155,36,22.4,62.4,22.9,0,3.9,9.1,5.3,Èý»¯Ãø
2001,15,120,37,23,57.6,17.4,2,3.5,9.5,5.4,Èý»¯Ãø
2001,16,179,39.6,24.7,51.6,15.6,20,4.7,10.7,6.7,Èý»¯Ãø
2001,17,92,38.1,24.5,54.7,16.4,18.2,3.7,10.2,5.8,Èý»¯Ãø
2001,18,30,40.9,25.6,49.6,14.3,0,5.8,11.2,7.2,Èý»¯Ãø
2001,19,6,40.5,27.3,53.3,16.9,0,4.9,10.8,6.8,Èý»¯Ãø
2001,20,6,40.3,26.1,50.3,13.6,0,4.1,10.7,8.1,Èý»¯Ãø
2001,21,0,41,26.3,47.6,14.3,10.6,5.6,10.8,8.4,Èý»¯Ãø
2001,22,0,38.1,26.5,56.3,20.4,0,4.6,10.1,7,Èý»¯Ãø
2001,23,0,32,24.1,83.7,56.3,63.4,8.8,4.6,4.7,Èý»¯Ãø
2001,24,0,31.2,23,81.3,46.3,85.6,10.6,3.8,3.6,Èý»¯Ãø
2001,25,0,32.9,23.4,78.3,41,8.5,13.5,8.1,5.7,Èý»¯Ãø
2001,26,0,32,23.5,80.9,45.1,3.2,5.9,5.3,4.5,Èý»¯Ãø
2001,27,2,30.1,22.5,80.9,47.3,16.6,12.4,4.2,4.2,Èý»¯Ãø
2001,28,1,29.1,22.3,85.9,54,129.8,15.4,3.6,3.3,Èý»¯Ãø
2001,29,0,29.5,22.7,80.1,46,5.4,15.3,3.6,3.8,Èý»¯Ãø
2001,30,4,30.8,23.1,81.1,44,1.8,19.1,5.9,5.1,Èý»¯Ãø
2001,31,13,30.1,22.8,83.1,44.9,30.6,12.4,4.8,4.1,Èý»¯Ãø
2001,32,14,29,22,87,52.4,69.4,11.3,3.5,3.3,Èý»¯Ãø
2001,33,28,29.9,22.3,84.6,44.4,7.3,13.3,4.1,3.8,Èý»¯Ãø
2001,34,36,30,21.9,79.9,41,16.2,15.9,4.9,4.7,Èý»¯Ãø
2001,35,84,30.7,22.1,71.7,38.6,0,10.1,7.5,5,Èý»¯Ãø
2001,36,61,31.7,22.9,70,38.7,1.8,5.1,7.1,4.7,Èý»¯Ãø
2001,37,223,32,22.8,67.7,35.9,0,2.8,8,4.6,Èý»¯Ãø
2001,38,456,31.4,22.5,76.3,41.6,155.4,6.5,4,3.8,Èý»¯Ãø
2001,39,55,31.5,21.4,74,33.4,0,1.8,7.3,4.3,Èý»¯Ãø
2001,40,43,32.2,21.5,74.7,31.3,2.8,4,7.9,3.3,Èý»¯Ãø
2001,41,23,32.1,19.8,87.7,30.1,46.4,3.2,8.8,3.4,Èý»¯Ãø
2001,42,20,31.3,20.1,74.9,30.4,0,3.5,9.4,3.9,Èý»¯Ãø
2001,43,11,30.4,15.8,70.9,32.3,2.2,2.5,9.5,3.6,Èý»¯Ãø
2001,44,9,27.2,21.1,85.9,55.7,6,4.8,1.2,3.1,Èý»¯Ãø
2001,45,5,29.4,14.6,77.1,35.9,0,1.9,9.2,3.3,Èý»¯Ãø
2001,46,2,27.1,17.6,79.3,43.9,7.2,4.7,5.4,3.1,Èý»¯Ãø
2001,47,8,28,16.7,79.6,38.4,0,3.5,8.5,3.1,Èý»¯Ãø
2001,48,38,29.5,12.8,75.1,30.1,0,1.9,9.1,3.6,Èý»¯Ãø
2001,49,0,28.1,13.2,72,30,3.7,4.9,9.4,57.1,Èý»¯Ãø
2001,50,0,27,13,71.1,28.9,4,5.6,9.5,59.5,Èý»¯Ãø
2001,51,0,27.5,12.3,76.7,28.4,10,6.1,9.3,63.8,Èý»¯Ãø
2001,52,0,29,12.6,75.9,30.4,7,7.4,8.9,63.1,Èý»¯Ãø
2002,1,10,28.1,9.6,60.6,24.9,0,2.5,9.9,3.2,Èý»¯Ãø
2002,2,1,28.4,10.7,61.3,26.7,0,2.2,9.7,3.2,Èý»¯Ãø
2002,3,10,29,12.2,65.1,23.9,0,2.5,9.6,3.3,Èý»¯Ãø
2002,4,18,30.4,13.1,64,21.7,0,2.4,9.6,3,Èý»¯Ãø
2002,5,18,30.5,12.6,67.6,23.9,0,2.6,10.3,4,Èý»¯Ãø
2002,6,21,32,15,64.3,23.3,0,3,9.6,3.7,Èý»¯Ãø
2002,7,4,32.5,12.9,61.6,18.3,0,2.1,10.5,5.2,Èý»¯Ãø
2002,8,7,32.7,15.9,51.3,20.7,0,3.3,9.9,6,Èý»¯Ãø
2002,9,26,33.7,15.1,55.6,20.4,0,2.3,10.2,5.2,Èý»¯Ãø
2002,10,43,36.6,17,45.1,17,0,2.6,9.8,6.1,Èý»¯Ãø
2002,11,77,37,18,48.9,18.1,0,2.7,10.3,6,Èý»¯Ãø
2002,12,69,38.4,19.4,53.1,17.6,0,2.8,10.6,6.5,Èý»¯Ãø
2002,13,37,39.3,21.9,48,17.6,0,4.6,10.7,6.2,Èý»¯Ãø
2002,14,44,39.1,23.7,45.3,15.9,0,4.1,10.2,6,Èý»¯Ãø
2002,15,22,40,22.9,43,16.6,0,3.5,10.6,6.5,Èý»¯Ãø
2002,16,33,39.1,24,45.4,21.6,1.8,3.2,10,5.9,Èý»¯Ãø
2002,17,36,37.7,22.9,54.1,22.4,0,4.4,10.1,5.9,Èý»¯Ãø
2002,18,56,39.3,24.9,46.6,17.9,0,5.2,10.1,6,Èý»¯Ãø
2002,19,5,38.8,24.7,50.6,19.3,19.6,4.1,9.4,6.1,Èý»¯Ãø
2002,20,0,40.4,26.1,48,15.6,0,6.3,9.1,7,Èý»¯Ãø
2002,21,0,40.6,25.8,45.4,17.3,0,8.3,10.6,6.8,Èý»¯Ãø
2002,22,1,39,23.9,59.4,26.3,32.7,5.9,7.4,5.5,Èý»¯Ãø
2002,23,0,39.3,24.2,46.7,19.1,44,3.7,10.3,4.7,Èý»¯Ãø
2002,24,0,37.5,24.9,53,22.9,0,5.4,8.9,5,Èý»¯Ãø
2002,25,0,31.5,23,73,46.3,35.9,15.6,2,4.6,Èý»¯Ãø
2002,26,0,32.4,22.3,77.9,41,43.8,10.6,6.8,4.8,Èý»¯Ãø
2002,27,0,33.4,23,68.3,33.1,106.8,5.7,7.8,4.8,Èý»¯Ãø
2002,28,0,32.8,23.4,69.9,33,102.2,6.2,7.5,4.5,Èý»¯Ãø
2002,29,0,31,22.7,76.4,34.7,3.4,9.6,6.3,4.8,Èý»¯Ãø
2002,30,0,30.7,23,77,40.6,17.8,16.2,4.1,4.6,Èý»¯Ãø
2002,31,3,30.5,22.3,76.3,46.6,32.9,7.7,5.4,4.1,Èý»¯Ãø
2002,32,15,30.2,22.1,80.6,46,94.6,6.1,4.1,2.8,Èý»¯Ãø
2002,33,65,27.8,21.8,84.7,56.4,21.6,14.6,2.2,3.6,Èý»¯Ãø
2002,34,31,30.5,22.4,77.1,49.7,0,8.8,6.2,4.4,Èý»¯Ãø
2002,35,11,29.7,22.1,78.4,47.1,32.8,8.6,4.7,3.8,Èý»¯Ãø
2002,36,4,29.5,22.9,80.1,46.4,0,11.9,6,4,Èý»¯Ãø
2002,37,6,30.3,21.9,84.7,38.4,42.2,3.6,6.5,3.6,Èý»¯Ãø
2002,38,48,31.9,22.9,66.4,32.9,0,2,9.3,4.1,Èý»¯Ãø
2002,39,18,32.3,20.8,72.3,33.7,3.6,2.6,10,4.3,Èý»¯Ãø
2002,40,22,31.7,21.2,71.4,38,9.8,2.6,7,3.8,Èý»¯Ãø
2002,41,37,30.3,21.7,78.9,47.4,32.8,3.4,6.8,3.6,Èý»¯Ãø
2002,42,15,31.5,19.6,67.7,36.9,0,1.8,8.7,4.5,Èý»¯Ãø
2002,43,30,31.8,19.4,72.9,41.3,2.6,1.7,6.7,3.2,Èý»¯Ãø
2002,44,14,30.5,15.7,70.9,36.7,0,1.8,8.3,4,Èý»¯Ãø
2002,45,4,30.7,19.4,76.4,42.3,0,3.8,7.2,3.7,Èý»¯Ãø
2002,46,7,27.4,18.2,80.3,59.1,97,5.9,5.2,2.8,Èý»¯Ãø
2002,47,13,28.3,19.7,79.3,39.4,0,3,5,3.2,Èý»¯Ãø
2002,48,13,28,13,80.9,34.4,0,2.1,9.9,3.9,Èý»¯Ãø
2002,49,0,28.4,13.2,73.4,28.6,8.6,7.9,9.1,68.3,Èý»¯Ãø
2002,50,0,28.1,13,78.5,34.2,10.5,8.5,8.7,64.9,Èý»¯Ãø
2002,51,0,28.1,12.3,86,34.7,16.7,10.5,7.5,57.4,Èý»¯Ãø
2002,52,0,28.2,12.6,81.3,34.8,31.7,11.3,5.6,48,Èý»¯Ãø
2003,1,0,29.1,12.8,75.9,29.6,0,2.1,9.6,3.2,Èý»¯Ãø
2003,2,0,31.1,13.1,72.6,27.3,0,1.7,10.2,3.2,Èý»¯Ãø
2003,3,0,30.7,13.1,75.3,28.3,0,1.8,9.9,3,Èý»¯Ãø
2003,4,0,30.3,11.4,74,29.6,0,1.7,9.9,3.1,Èý»¯Ãø
2003,5,0,30.5,12.7,76.3,27.1,0,2.2,10,3.1,Èý»¯Ãø
2003,6,0,30.2,12,78.6,26.9,0,2.1,10.4,3.1,Èý»¯Ãø
2003,7,0,33,15.2,76.1,25.4,0,2.2,10.5,3.3,Èý»¯Ãø
2003,8,0,31.1,13.5,74,26.3,0,3.5,10.3,3.4,Èý»¯Ãø
2003,9,0,31.7,16.8,75,29.6,0,5.8,10.3,3.6,Èý»¯Ãø
2003,10,0,33.3,18.1,61.6,24.4,0,3.5,10.8,3.5,Èý»¯Ãø
2003,11,0,35,19.4,58,20.9,0,2.1,10.1,3.5,Èý»¯Ãø
2003,12,0,37.7,21.5,59.6,21.3,0,3.9,10.3,4.1,Èý»¯Ãø
2003,13,0,36.4,20.7,68.7,27,0,3.9,9.9,3.8,Èý»¯Ãø
2003,14,0,36.8,21,56.3,22.3,0,4.1,10.1,4.5,Èý»¯Ãø
2003,15,0,37.2,21.7,61.3,26.1,4.8,4.4,9.7,3.8,Èý»¯Ãø
2003,16,0,38.2,23.6,55.7,24.1,0,3.1,10.2,4.4,Èý»¯Ãø
2003,17,0,39.6,24.6,56.7,25.1,8.8,3.8,9.9,4.2,Èý»¯Ãø
2003,18,0,41.7,25.8,48.7,21.3,0,3.2,11.2,5.5,Èý»¯Ãø
2003,19,0,41.5,26.7,53.1,20.3,0,6.2,11.3,6.8,Èý»¯Ãø
2003,20,0,40.8,26.1,68.3,24.7,2,6.9,10.4,6.7,Èý»¯Ãø
2003,21,1,39.8,26,55.4,29.7,15.8,5.6,9.3,6.7,Èý»¯Ãø
2003,22,0,39.3,24.6,70.3,31.4,18.2,10.1,9.8,5.6,Èý»¯Ãø
2003,23,1,38.5,26.6,62.6,27.6,0,5.6,10.6,5.5,Èý»¯Ãø
2003,24,2,34.3,24.3,69.3,33.9,0,16.5,5.7,4.5,Èý»¯Ãø
2003,25,0,35.1,24.2,71.9,43.8,2.8,17.8,9.5,9.5,Èý»¯Ãø
2003,26,0,35.2,24.7,75.3,43.4,38.8,11.1,7.8,5.5,Èý»¯Ãø
2003,27,1,33.2,23.7,72.1,43.4,4.2,11.9,7.6,4.8,Èý»¯Ãø
2003,28,0,31.5,23.5,79.4,50.3,13.8,17.6,2.7,3.2,Èý»¯Ãø
2003,29,0,33.6,23.6,70.9,32.6,8.4,9.1,9,6.3,Èý»¯Ãø
2003,30,0,30.7,22.4,81.4,58.3,55.5,12.5,3.5,3.4,Èý»¯Ãø
2003,31,1,28.8,22.4,86,60.7,53.3,13.6,2.6,3.6,Èý»¯Ãø
2003,32,17,30.1,22.3,78.6,52.4,9.6,11.4,5.4,4.8,Èý»¯Ãø
2003,33,11,30.2,22.1,85.3,53.3,14.2,11.5,5.9,4.4,Èý»¯Ãø
2003,34,14,29.9,22.3,77.3,50.4,14.8,10.9,6,3.7,Èý»¯Ãø
2003,35,2,30,22.1,86.1,58.6,64.5,3.4,4.5,3.2,Èý»¯Ãø
2003,36,2,29.2,21.7,85.4,65,33.2,7.9,4.9,3.9,Èý»¯Ãø
2003,37,0,31.3,21.8,75.4,46,0,7.4,9.6,5.8,Èý»¯Ãø
2003,38,0,31.1,21.6,85,55.3,101.4,4,7.2,3.8,Èý»¯Ãø
2003,39,10,30.2,22,78.3,51.6,0,5.2,7.2,4.5,Èý»¯Ãø
2003,40,9,32,21.3,77.9,48,15.8,1.7,8.9,4.5,Èý»¯Ãø
2003,41,7,29.4,22,83.9,64,33.7,3.9,6.2,3.7,Èý»¯Ãø
2003,42,4,30.3,21.2,85.1,57.1,21.4,3.2,7.7,3.6,Èý»¯Ãø
2003,43,11,31.2,19.3,83.9,47.6,5,1.7,9.2,4.2,Èý»¯Ãø
2003,44,8,30.7,18.2,74.3,42.6,0.7,3,10.5,4.2,Èý»¯Ãø
2003,45,0,29.9,17.6,72.3,46,0,4.3,9.4,3.7,Èý»¯Ãø
2003,46,0,30.3,16.4,78.9,40.1,0,2.7,8.4,3.4,Èý»¯Ãø
2003,47,0,30.9,14.3,81.7,39.6,0,2.7,10,3.7,Èý»¯Ãø
2003,48,0,28.6,9.2,72,29,0,2.8,9.9,3.2,Èý»¯Ãø
2003,49,0,25.6,14.7,79.4,50.4,27.4,3.2,5,2.8,Èý»¯Ãø
2003,50,0,28.6,11.6,79.6,33.1,0,2.3,10.3,3.5,Èý»¯Ãø
2003,51,0,26.4,8.7,78.3,35.1,0,2.3,8.7,3.1,Èý»¯Ãø
2003,52,0,26.9,10.6,83.4,36.5,0,3.1,8.9,2.9,Èý»¯Ãø
2004,1,3,28.5,12.1,82.3,32.4,0,3.2,9.9,3.1,Èý»¯Ãø
2004,2,13,28.4,12.8,74.4,31.4,0,3.6,9.4,3.3,Èý»¯Ãø
2004,3,8,29.1,17.3,76.4,40.1,5.4,5.3,7.2,2.9,Èý»¯Ãø
2004,4,25,30,14.2,84,29.1,0,3.8,10.7,3.3,Èý»¯Ãø
2004,5,15,31.3,14.5,75,31.7,0,4.2,10.4,3.4,Èý»¯Ãø
2004,6,26,31.3,18.4,78,36.3,4.6,5.6,9.8,3,Èý»¯Ãø
2004,7,7,32.4,19.8,77.6,34.4,0,4.7,9.7,3.5,Èý»¯Ãø
2004,8,0,33.2,16.5,73.4,29.6,0,5.3,11.2,3.7,Èý»¯Ãø
2004,9,83,33.5,15,71.7,24.9,0,4,11,3.4,Èý»¯Ãø
2004,10,160,36.2,19.3,66.1,22.9,0,4.1,11.2,3.7,Èý»¯Ãø
2004,11,281,37.9,20.6,68.6,22,0,4.4,11,3.6,Èý»¯Ãø
2004,12,461,39.4,21.3,57.9,21.1,0,3.5,10.9,3.9,Èý»¯Ãø
2004,13,346,38.2,22.2,63.9,27.6,0,5.1,10.7,3.8,Èý»¯Ãø
2004,14,474,36.7,22.5,70.9,35.4,16.8,5.2,9.8,4,Èý»¯Ãø
2004,15,285,30.9,22.3,80.1,47.1,1.4,3.4,2.9,3,Èý»¯Ãø
2004,16,178,38.9,23.2,63.3,26.6,0,4.7,11.3,5.3,Èý»¯Ãø
2004,17,56,39.4,23.7,61.1,25.3,14.2,6,11.3,5.6,Èý»¯Ãø
2004,18,32,39.1,25.5,59.3,23.1,0,5.2,10.5,5.4,Èý»¯Ãø
2004,19,7,40.9,26.3,46.1,21.6,0,6.7,11.3,7.2,Èý»¯Ãø
2004,20,9,41.2,26.5,53.6,24.7,15,5.3,10.1,6.3,Èý»¯Ãø
2004,21,5,40.7,26.4,59,25.3,0.9,8.8,9.5,6.8,Èý»¯Ãø
2004,22,0,40.1,26.6,60.3,28.3,0,6.4,11.4,7.7,Èý»¯Ãø
2004,23,0,38.1,25.9,65.9,37.1,8.4,9.6,9.8,7.3,Èý»¯Ãø
2004,24,0,31.8,23.3,81.9,56.7,19.2,12.3,2.3,5.5,Èý»¯Ãø
2004,25,0,32.7,24.1,76.6,45.9,3.4,14.1,5.9,6,Èý»¯Ãø
2004,26,0,33.3,23.6,79.3,49.6,16.7,13.9,6.7,5.8,Èý»¯Ãø
2004,27,0,30.9,22.4,85,56.3,44.4,12.1,5,5.4,Èý»¯Ãø
2004,28,0,27.9,22.4,87.7,72.3,15.8,15.6,0.6,3.1,Èý»¯Ãø
2004,29,0,31.3,22.5,83.4,56.6,27,15.3,4.3,4.5,Èý»¯Ãø
2004,30,0,30.6,22.5,87,59,30,11.4,3.6,4.8,Èý»¯Ãø
2004,31,0,30.4,23,83.6,52.7,1,12,1.4,2.9,Èý»¯Ãø
2004,32,28,31.2,22.5,79.9,52.6,33.2,10,5.3,3.7,Èý»¯Ãø
2004,33,5,30.3,22.2,82.6,54.1,50.6,10.2,5.5,4.7,Èý»¯Ãø
2004,34,28,29.5,22.2,84.9,64.3,35,8.8,4.1,3.4,Èý»¯Ãø
2004,35,36,28.2,21.9,82.3,59.6,34.4,14.2,2.4,4,Èý»¯Ãø
2004,36,181,30.8,22.2,80.7,52.3,1.7,11.2,4.8,4.6,Èý»¯Ãø
2004,37,112,31.9,22.3,81.1,51,14.4,5.2,9,4.9,Èý»¯Ãø
2004,38,493,30.1,20.1,81.1,52.1,31.6,6,7.3,4.1,Èý»¯Ãø
2004,39,143,32.8,21,75.7,47,0,2.1,8.5,3.8,Èý»¯Ãø
2004,40,550,29.6,21.8,86.1,63.2,210,5.1,4.6,3.6,Èý»¯Ãø
2004,41,192,30.6,21.1,82.9,49.1,2.8,1.5,7.3,3.7,Èý»¯Ãø
2004,42,175,30.4,21,82.7,54.6,2.6,3.2,7.1,3,Èý»¯Ãø
2004,43,34,29.8,20.5,87.1,63.4,16.2,2.7,7.1,3,Èý»¯Ãø
2004,44,8,26.2,18.8,86,67.1,27.4,7.3,4.4,3.3,Èý»¯Ãø
2004,45,21,28.5,18.4,82,60.6,2.4,4.3,7,3,Èý»¯Ãø
2004,46,2,29.3,17.7,78.4,51.9,0,3.1,9.6,3.3,Èý»¯Ãø
2004,47,0,28.3,12.7,75,45.4,0,3.1,9.2,2.8,Èý»¯Ãø
2004,48,0,28.8,11.1,83.1,41.4,0,2.1,10.3,3.3,Èý»¯Ãø
2004,49,0,27.9,9.9,84.6,39.4,0,2,10.3,3.3,Èý»¯Ãø
2004,50,0,29.4,9.3,77.9,31.7,0,1.9,10.4,2.9,Èý»¯Ãø
2004,51,0,27.4,9.1,79.1,32.6,0,2.9,10.1,3,Èý»¯Ãø
2004,52,0,26.3,7.8,77.5,30.5,0,3,9.6,2.7,Èý»¯Ãø
2005,1,6,27.3,11.7,80.7,41.7,0,3.7,9.1,3.1,Èý»¯Ãø
2005,2,10,27,15.2,83.4,47.7,1,4.6,6.6,2.7,Èý»¯Ãø
2005,3,9,25.5,13.2,87.4,43.1,16.4,3.8,7.2,2.9,Èý»¯Ãø
2005,4,10,28.7,11.7,88.9,35.6,0,2.2,10.2,3.7,Èý»¯Ãø
2005,5,31,28.1,13.6,84.6,35.4,0,3.8,9.3,3.7,Èý»¯Ãø
2005,6,18,30.7,16.2,81.9,32.6,0,3.6,10.2,4.2,Èý»¯Ãø
2005,7,5,32.8,15.5,76,27.7,0,3,10.9,4.9,Èý»¯Ãø
2005,8,2,33.8,16.6,74.9,27.1,0,2.8,11,5.4,Èý»¯Ãø
2005,9,3,34.8,18.1,74.3,25.7,0,3.2,10.6,5.8,Èý»¯Ãø
2005,10,11,35.1,19.8,75.7,32.6,0,5.4,10.7,5.5,Èý»¯Ãø
2005,11,122,34,20.7,79.6,37.4,25.4,4.8,9.9,4.8,Èý»¯Ãø
2005,12,169,36.5,20.5,67.4,29.1,0,2.7,10.2,5.8,Èý»¯Ãø
2005,13,313,35.3,20.5,74.3,35.6,24,3.7,10.1,4.5,Èý»¯Ãø
2005,14,113,37.3,23.5,72.7,32.3,0,4.3,10.6,5.5,Èý»¯Ãø
2005,15,58,38.4,22.9,68.4,30.6,1.6,4.5,11.1,5.3,Èý»¯Ãø
2005,16,175,36.7,22.3,67.3,32,19.6,3.5,10.2,5.7,Èý»¯Ãø
2005,17,107,39.3,24.5,53.1,23.7,0,3.4,10.8,6.5,Èý»¯Ãø
2005,18,35,38.1,24.3,55.3,30.7,8.6,4.1,10.5,5.1,Èý»¯Ãø
2005,19,4,34.6,23.3,74.4,47.4,9.6,8.7,5.5,4.8,Èý»¯Ãø
2005,20,3,37.8,24.3,74.4,49.3,9.7,11.5,7.5,6.7,Èý»¯Ãø
2005,21,0,37.9,25.2,64.7,36,80.2,3.6,8.7,7.2,Èý»¯Ãø
2005,22,3,40.8,26.2,54.9,23.9,0,4.4,11.3,8.1,Èý»¯Ãø
2005,23,0,41.6,27.5,56.1,23.6,0,11.3,9.4,8.5,Èý»¯Ãø
2005,24,1,38.4,26,67.6,37,34,7.6,10.6,7.7,Èý»¯Ãø
2005,25,0,31.8,23.3,86.6,70.6,61.8,7,2.7,5.5,Èý»¯Ãø
2005,26,0,31.7,23.3,88.3,64.3,40,7.6,2.8,4.4,Èý»¯Ãø
2005,27,0,32.6,23.5,82.7,53.3,114.2,8.4,6,5.1,Èý»¯Ãø
2005,28,0,31.3,23.4,83.4,59.9,4.4,8.6,3.4,4.3,Èý»¯Ãø
2005,29,3,27.9,22.2,88.3,74.7,61.2,8.7,1,3.4,Èý»¯Ãø
2005,30,19,29.5,21.6,91,68.1,106.4,8.6,3.2,4,Èý»¯Ãø
2005,31,30,30.8,23,83.7,63,19.1,7.6,5.4,4.1,Èý»¯Ãø
2005,32,24,31.7,23.2,85.3,58.7,1.8,7,5.4,4.2,Èý»¯Ãø
2005,33,6,31.8,23,86.1,55.3,10.6,4.9,7.9,4,Èý»¯Ãø
2005,34,47,31.9,23.3,86.7,58.6,71,2.8,6.2,3.8,Èý»¯Ãø
2005,35,42,29.4,22.5,90,70.8,89.2,9.1,1.5,4,Èý»¯Ãø
2005,36,420,31.1,21.4,81.1,54.9,0,6.9,7.3,4.4,Èý»¯Ãø
2005,37,833,30.9,22.2,91.4,64.4,139.8,2.4,5.1,3.8,Èý»¯Ãø
2005,38,322,29.7,22.7,86.7,64.3,19.8,3.6,3.3,3.3,Èý»¯Ãø
2005,39,114,32.6,22.3,85.4,51,20,2.4,7.7,3.8,Èý»¯Ãø
2005,40,180,32.8,21.3,87.7,42.1,0,2.4,8.7,4.1,Èý»¯Ãø
2005,41,59,28.8,22,90.7,68.7,114.8,2.5,1.5,3.2,Èý»¯Ãø
2005,42,52,25.9,21,93.7,83.3,157,3.8,1,4.1,Èý»¯Ãø
2005,43,46,29,19.9,82.9,59.6,11.2,2.5,6.9,3,Èý»¯Ãø
2005,44,69,30.4,17.2,89.6,46.6,0,2,9.2,3.5,Èý»¯Ãø
2005,45,8,30.2,15.6,87,39.1,0,1.5,9.2,3.7,Èý»¯Ãø
